ax,ay,az,gx,gy,gz,target
6.41,-0.89,7.71,0.27,-0.1,-0.0,IDLE
6.47,-0.26,7.72,0.26,-0.08,-0.02,IDLE
6.15,-0.88,8.17,0.29,-0.09,0.0,IDLE
5.73,-1.26,8.31,0.29,-0.09,0.03,IDLE
5.96,-0.59,7.58,0.27,-0.07,-0.0,IDLE
6.64,-0.35,7.13,0.28,-0.08,-0.03,IDLE
6.59,-1.08,7.83,0.28,-0.11,0.01,IDLE
6.17,-1.08,8.4,0.28,-0.11,0.03,IDLE
6.0,-0.54,7.84,0.29,-0.07,-0.0,IDLE
6.14,-0.3,7.25,0.29,-0.06,-0.03,IDLE
6.19,-1.28,7.87,0.26,-0.1,0.0,IDLE
6.24,-0.97,8.12,0.26,-0.11,0.02,IDLE
6.67,-0.41,7.47,0.29,-0.1,-0.0,IDLE
6.61,-0.45,7.71,0.29,-0.09,-0.02,IDLE
5.84,-1.25,8.37,0.26,-0.08,0.0,IDLE
5.65,-0.88,8.1,0.26,-0.07,0.02,IDLE
6.53,-0.56,7.18,0.3,-0.09,-0.0,IDLE
6.95,-0.66,7.41,0.3,-0.11,-0.02,IDLE
6.39,-1.2,8.38,0.25,-0.12,0.01,IDLE
5.77,-0.73,8.37,0.26,-0.08,0.01,IDLE
6.18,-0.56,7.54,0.31,-0.07,-0.0,IDLE
6.48,-0.88,7.37,0.29,-0.1,-0.01,IDLE
6.17,-1.16,8.02,0.24,-0.1,-0.0,IDLE
6.31,-0.41,8.04,0.27,-0.1,0.01,IDLE
6.47,-0.83,7.71,0.33,-0.1,0.01,IDLE
6.25,-1.06,8.06,0.29,-0.1,-0.01,IDLE
5.48,-0.95,8.14,0.23,-0.06,-0.01,IDLE
6.1,-0.38,7.5,0.27,-0.08,0.0,IDLE
6.83,-1.04,7.56,0.32,-0.13,0.02,IDLE
6.37,-1.05,8.29,0.27,-0.11,-0.0,IDLE
5.69,-0.55,8.25,0.24,-0.06,-0.02,IDLE
5.88,-0.38,7.77,0.29,-0.07,0.0,IDLE
6.11,-1.24,7.78,0.31,-0.1,0.02,IDLE
6.19,-1.02,7.84,0.26,-0.09,-0.0,IDLE
6.42,-0.31,7.74,0.24,-0.08,-0.02,IDLE
6.33,-0.57,7.99,0.3,-0.09,0.0,IDLE
5.86,-1.5,8.53,0.29,-0.09,0.03,IDLE
5.69,-0.79,8.08,0.26,-0.07,-0.01,IDLE
6.07,-0.22,7.37,0.25,-0.05,-0.03,IDLE
6.51,-0.94,7.73,0.29,-0.1,0.01,IDLE
6.35,-1.33,8.46,0.29,-0.12,0.03,IDLE
6.08,-0.57,7.97,0.28,-0.07,-0.01,IDLE
6.06,-0.19,7.35,0.28,-0.06,-0.03,IDLE
5.83,-0.98,7.91,0.29,-0.08,0.0,IDLE
5.94,-1.36,7.99,0.26,-0.09,0.02,IDLE
6.62,-0.43,7.36,0.28,-0.09,-0.01,IDLE
6.7,-0.16,7.52,0.29,-0.09,-0.02,IDLE
5.87,-1.31,8.38,0.28,-0.08,0.0,IDLE
5.57,-1.0,8.24,0.25,-0.07,0.02,IDLE
6.13,-0.36,7.25,0.29,-0.06,-0.01,IDLE
6.65,-0.48,7.19,0.29,-0.09,-0.02,IDLE
6.45,-1.26,8.14,0.26,-0.11,0.0,IDLE
6.0,-0.86,8.52,0.25,-0.09,0.02,IDLE
6.22,-0.55,7.57,0.31,-0.08,0.0,IDLE
6.24,-0.61,7.39,0.29,-0.09,-0.02,IDLE
5.96,-1.36,7.94,0.25,-0.09,-0.01,IDLE
6.26,-0.76,7.88,0.26,-0.1,0.02,IDLE
6.82,-0.52,7.62,0.32,-0.11,0.0,IDLE
6.29,-0.88,7.98,0.29,-0.1,-0.01,IDLE
5.64,-1.13,8.29,0.24,-0.07,-0.01,IDLE
5.97,-0.44,7.63,0.26,-0.08,0.01,IDLE
6.5,-0.86,7.27,0.32,-0.1,0.01,IDLE
6.68,-0.87,7.73,0.29,-0.12,-0.01,IDLE
6.14,-0.93,8.35,0.23,-0.09,-0.01,IDLE
5.92,-0.43,8.01,0.28,-0.08,0.01,IDLE
6.05,-0.96,7.74,0.31,-0.09,0.01,IDLE
6.13,-1.06,7.71,0.27,-0.09,-0.01,IDLE
6.19,-0.83,7.77,0.23,-0.08,-0.01,IDLE
6.58,-0.37,7.7,0.29,-0.11,0.01,IDLE
6.28,-1.25,8.27,0.31,-0.12,0.02,IDLE
5.77,-0.9,8.17,0.27,-0.07,-0.01,IDLE
5.88,-0.36,7.48,0.24,-0.06,-0.02,IDLE
6.39,-0.87,7.66,0.29,-0.1,0.01,IDLE
6.42,-1.33,8.05,0.3,-0.12,0.03,IDLE
6.38,-0.71,8.05,0.27,-0.09,-0.01,IDLE
6.14,-0.3,7.94,0.26,-0.07,-0.02,IDLE
5.87,-0.87,7.94,0.29,-0.08,0.0,IDLE
5.77,-1.35,8.15,0.27,-0.09,0.02,IDLE
6.48,-0.6,7.45,0.28,-0.08,-0.01,IDLE
6.75,-0.13,7.28,0.27,-0.09,-0.02,IDLE
6.32,-1.16,8.23,0.29,-0.11,0.01,IDLE
5.7,-1.17,8.51,0.27,-0.08,0.03,IDLE
6.0,-0.38,7.43,0.28,-0.06,-0.01,IDLE
6.52,-0.4,7.13,0.29,-0.08,-0.02,IDLE
6.41,-1.33,8.2,0.27,-0.11,0.01,IDLE
6.25,-0.97,8.21,0.26,-0.11,0.02,IDLE
6.46,-0.46,7.57,0.3,-0.08,-0.01,IDLE
6.24,-0.4,7.6,0.3,-0.07,-0.02,IDLE
5.74,-1.43,8.15,0.25,-0.08,-0.0,IDLE
6.07,-0.81,7.9,0.25,-0.09,0.01,IDLE
6.98,-0.45,7.38,0.31,-0.11,0.0,IDLE
6.43,-0.79,7.89,0.3,-0.1,-0.01,IDLE
5.83,-1.36,8.61,0.25,-0.09,0.0,IDLE
5.71,-0.47,7.9,0.26,-0.07,0.01,IDLE
6.42,-0.77,7.28,0.31,-0.1,0.0,IDLE
6.64,-0.9,7.61,0.29,-0.12,-0.01,IDLE
6.22,-0.97,8.27,0.23,-0.1,-0.01,IDLE
6.06,-0.43,7.96,0.28,-0.09,0.01,IDLE
6.32,-0.87,7.76,0.32,-0.1,0.01,IDLE
5.88,-0.99,7.92,0.27,-0.08,-0.02,IDLE
6.07,-0.89,7.82,0.23,-0.08,-0.01,IDLE
6.67,-0.25,7.59,0.29,-0.11,0.01,IDLE
6.48,-1.2,8.16,0.32,-0.12,0.02,IDLE
5.85,-0.94,8.3,0.27,-0.08,-0.01,IDLE
5.74,-0.56,7.97,0.24,-0.06,-0.02,IDLE
5.97,-0.57,7.56,0.29,-0.08,0.01,IDLE
6.34,-1.3,7.93,0.3,-0.12,0.02,IDLE
6.49,-0.79,7.89,0.26,-0.1,-0.01,IDLE
6.19,-0.34,7.93,0.25,-0.08,-0.01,IDLE
5.83,-0.77,8.05,0.3,-0.08,0.01,IDLE
5.72,-1.36,8.29,0.29,-0.09,0.02,IDLE
6.01,-0.76,7.6,0.27,-0.07,-0.01,IDLE
6.54,-0.16,7.38,0.26,-0.08,-0.02,IDLE
6.46,-1.01,8.11,0.3,-0.11,0.01,IDLE
5.9,-1.23,8.62,0.28,-0.1,0.03,IDLE
5.9,-0.49,7.62,0.28,-0.06,-0.01,IDLE
5.94,-0.21,7.35,0.27,-0.06,-0.02,IDLE
6.21,-1.2,7.82,0.29,-0.1,0.01,IDLE
6.32,-1.16,8.15,0.27,-0.11,0.03,IDLE
6.45,-0.55,7.8,0.29,-0.09,-0.01,IDLE
6.21,-0.15,7.57,0.29,-0.07,-0.02,IDLE
5.81,-1.46,8.07,0.27,-0.08,-0.0,IDLE
5.62,-1.02,8.08,0.26,-0.08,0.02,IDLE
6.58,-0.43,7.06,0.29,-0.08,-0.01,IDLE
6.85,-0.43,7.5,0.29,-0.1,-0.02,IDLE
6.06,-1.37,8.59,0.26,-0.1,0.01,IDLE
5.61,-0.69,8.29,0.25,-0.07,0.01,IDLE
6.3,-0.6,7.23,0.31,-0.08,-0.0,IDLE
6.4,-0.52,7.32,0.29,-0.09,-0.02,IDLE
6.26,-1.46,8.16,0.24,-0.1,-0.0,IDLE
6.26,-0.55,8.14,0.26,-0.1,0.01,IDLE
6.46,-0.61,7.69,0.32,-0.1,0.01,IDLE
5.99,-0.91,7.72,0.29,-0.08,-0.02,IDLE
5.89,-1.16,7.94,0.23,-0.08,-0.01,IDLE
6.15,-0.39,7.52,0.26,-0.08,0.01,IDLE
6.88,-0.91,7.54,0.32,-0.13,0.01,IDLE
6.37,-0.86,8.17,0.29,-0.11,-0.01,IDLE
5.71,-0.9,8.4,0.23,-0.07,-0.01,IDLE
5.86,-0.44,7.61,0.28,-0.07,0.01,IDLE
6.39,-1.09,7.58,0.31,-0.11,0.02,IDLE
6.39,-1.12,7.79,0.27,-0.1,-0.02,IDLE
6.43,-0.67,7.98,0.24,-0.1,-0.01,IDLE
6.19,-0.38,7.96,0.3,-0.1,0.01,IDLE
5.89,-1.32,8.15,0.31,-0.09,0.02,IDLE
5.91,-0.86,7.84,0.26,-0.07,-0.01,IDLE
6.39,-0.35,7.39,0.25,-0.08,-0.02,IDLE
6.56,-0.77,7.63,0.3,-0.11,0.01,IDLE
6.38,-1.21,8.44,0.3,-0.12,0.03,IDLE
6.0,-0.75,8.15,0.27,-0.07,-0.02,IDLE
5.88,-0.27,7.58,0.26,-0.06,-0.02,IDLE
6.07,-0.92,7.78,0.29,-0.09,0.01,IDLE
6.27,-1.29,8.14,0.28,-0.11,0.02,IDLE
6.6,-0.69,7.66,0.27,-0.1,-0.01,IDLE
6.41,-0.01,7.7,0.27,-0.08,-0.02,IDLE
5.84,-1.23,8.27,0.29,-0.08,0.0,IDLE
5.65,-1.16,8.37,0.27,-0.08,0.02,IDLE
6.4,-0.51,7.21,0.28,-0.08,-0.01,IDLE
6.78,-0.3,7.26,0.29,-0.1,-0.02,IDLE
6.51,-1.25,8.2,0.29,-0.11,0.01,IDLE
5.88,-1.02,8.38,0.26,-0.09,0.02,IDLE
6.11,-0.53,7.49,0.29,-0.06,-0.01,IDLE
6.29,-0.17,7.13,0.29,-0.08,-0.02,IDLE
6.27,-1.6,8.13,0.26,-0.11,0.0,IDLE
6.27,-0.7,8.17,0.25,-0.1,0.02,IDLE
6.78,-0.29,7.35,0.3,-0.1,-0.0,IDLE
6.28,-0.64,7.83,0.3,-0.09,-0.02,IDLE
5.66,-1.46,8.41,0.25,-0.08,0.0,IDLE
5.87,-0.49,7.8,0.25,-0.07,0.01,IDLE
6.93,-0.75,7.26,0.32,-0.12,0.0,IDLE
6.61,-0.72,7.86,0.29,-0.12,-0.01,IDLE
6.03,-1.31,8.54,0.24,-0.1,-0.0,IDLE
5.77,-0.52,8.06,0.27,-0.07,0.01,IDLE
6.29,-0.68,7.5,0.32,-0.09,0.01,IDLE
6.36,-1.08,7.67,0.28,-0.1,-0.02,IDLE
6.37,-0.97,7.99,0.23,-0.1,-0.0,IDLE
6.33,-0.19,7.8,0.29,-0.1,0.01,IDLE
6.42,-1.09,7.97,0.32,-0.11,0.01,IDLE
5.83,-0.93,8.13,0.28,-0.08,-0.02,IDLE
5.81,-0.71,7.77,0.23,-0.06,-0.01,IDLE
6.46,-0.57,7.58,0.29,-0.1,0.01,IDLE
6.64,-1.04,7.99,0.31,-0.13,0.02,IDLE
6.06,-0.99,8.31,0.27,-0.08,-0.02,IDLE
5.86,-0.63,8.25,0.24,-0.07,-0.01,IDLE
5.9,-0.44,7.69,0.3,-0.08,0.01,IDLE
6.01,-1.39,7.97,0.29,-0.1,0.02,IDLE
6.49,-0.84,7.72,0.26,-0.09,-0.01,IDLE
6.5,-0.11,7.71,0.25,-0.09,-0.01,IDLE
6.01,-1.03,8.19,0.3,-0.09,0.01,IDLE
5.65,-1.24,8.41,0.28,-0.08,0.02,IDLE
5.88,-0.6,7.65,0.26,-0.06,-0.02,IDLE
6.39,-0.3,7.25,0.26,-0.08,-0.02,IDLE
6.54,-1.01,7.99,0.3,-0.11,0.01,IDLE
6.02,-1.19,8.58,0.27,-0.1,0.02,IDLE
6.13,-0.62,7.75,0.28,-0.06,-0.01,IDLE
6.13,-0.08,7.15,0.28,-0.07,-0.02,IDLE
5.84,-1.4,7.97,0.28,-0.08,0.0,IDLE
6.12,-1.04,7.99,0.26,-0.09,0.02,IDLE
6.87,-0.37,7.42,0.29,-0.1,-0.01,IDLE
6.38,-0.43,7.76,0.29,-0.09,-0.02,IDLE
5.63,-1.34,8.39,0.26,-0.07,0.0,IDLE
5.77,-0.66,7.81,0.25,-0.07,0.01,IDLE
6.48,-0.64,7.14,0.3,-0.08,-0.0,IDLE
6.71,-0.45,7.49,0.29,-0.11,-0.02,IDLE
6.2,-1.33,8.46,0.25,-0.1,-0.0,IDLE
5.93,-0.65,8.26,0.27,-0.08,0.01,IDLE
6.27,-0.61,7.42,0.31,-0.09,0.0,IDLE
6.2,-0.84,7.45,0.28,-0.09,-0.02,IDLE
6.13,-1.32,8.07,0.24,-0.09,-0.0,IDLE
6.53,-0.4,7.77,0.27,-0.11,0.01,IDLE
6.59,-0.91,7.88,0.32,-0.11,0.01,IDLE
5.96,-0.81,8.02,0.28,-0.08,-0.02,IDLE
5.77,-0.91,7.93,0.23,-0.07,-0.01,IDLE
6.29,-0.58,7.49,0.28,-0.1,0.01,IDLE
6.65,-0.96,7.55,0.31,-0.12,0.01,IDLE
6.5,-0.86,7.93,0.28,-0.11,-0.02,IDLE
6.0,-0.8,8.34,0.24,-0.08,-0.01,IDLE
5.84,-0.45,7.82,0.29,-0.08,0.01,IDLE
6.04,-1.14,7.77,0.3,-0.09,0.02,IDLE
6.45,-0.92,7.72,0.27,-0.09,-0.02,IDLE
6.42,-0.52,7.64,0.24,-0.09,-0.01,IDLE
6.41,-0.63,8.03,0.3,-0.11,0.01,IDLE
6.03,-1.16,8.21,0.3,-0.1,0.02,IDLE
5.84,-0.78,7.8,0.27,-0.06,-0.02,IDLE
6.11,-0.43,7.36,0.25,-0.07,-0.02,IDLE
6.58,-0.94,7.72,0.3,-0.12,0.01,IDLE
6.49,-1.17,8.11,0.29,-0.12,0.02,IDLE
6.22,-0.79,8.16,0.27,-0.08,-0.01,IDLE
5.93,-0.16,7.76,0.26,-0.06,-0.02,IDLE
5.9,-1.16,7.88,0.29,-0.08,0.01,IDLE
6.02,-1.21,8.13,0.27,-0.1,0.02,IDLE
6.71,-0.46,7.5,0.28,-0.09,-0.01,IDLE
6.64,-0.13,7.59,0.28,-0.09,-0.02,IDLE
6.03,-1.28,8.49,0.29,-0.09,0.01,IDLE
5.55,-0.99,8.45,0.27,-0.07,0.02,IDLE
6.22,-0.51,7.24,0.29,-0.07,-0.01,IDLE
6.64,-0.42,7.16,0.29,-0.09,-0.02,IDLE
6.39,-1.38,8.36,0.26,-0.11,0.01,IDLE
6.05,-0.76,8.29,0.27,-0.1,0.02,IDLE
6.32,-0.51,7.54,0.3,-0.07,-0.01,IDLE
6.09,-0.48,7.38,0.29,-0.07,-0.02,IDLE
5.98,-1.52,8.16,0.24,-0.09,0.01,IDLE
6.31,-0.49,7.82,0.27,-0.1,0.02,IDLE
6.83,-0.66,7.51,0.32,-0.11,-0.0,IDLE
6.46,-0.66,8.02,0.29,-0.1,-0.02,IDLE
5.64,-1.26,8.57,0.24,-0.07,0.0,IDLE
5.73,-0.47,7.81,0.27,-0.06,0.01,IDLE
6.74,-0.92,7.28,0.31,-0.11,0.01,IDLE
6.63,-0.78,7.71,0.28,-0.11,-0.02,IDLE
5.97,-1.0,8.44,0.23,-0.09,0.0,IDLE
5.88,-0.41,7.81,0.29,-0.07,0.0,IDLE
6.29,-0.96,7.75,0.31,-0.09,0.01,IDLE
6.13,-0.92,7.61,0.27,-0.09,-0.02,IDLE
6.25,-0.78,7.85,0.23,-0.09,-0.0,IDLE
6.56,-0.43,7.76,0.3,-0.11,0.0,IDLE
6.32,-1.21,8.13,0.31,-0.11,0.02,IDLE
5.81,-0.87,8.01,0.26,-0.07,-0.02,IDLE
5.65,-0.52,7.85,0.24,-0.06,-0.01,IDLE
6.28,-0.73,7.53,0.3,-0.09,0.0,IDLE
6.7,-1.21,7.86,0.3,-0.13,0.02,IDLE
6.31,-0.76,8.19,0.27,-0.1,-0.02,IDLE
5.82,-0.25,7.89,0.26,-0.06,-0.02,IDLE
5.99,-1.01,7.78,0.3,-0.08,0.0,IDLE
5.95,-1.21,7.95,0.28,-0.1,0.02,IDLE
6.29,-0.81,7.61,0.27,-0.08,-0.02,IDLE
6.48,-0.14,7.52,0.26,-0.09,-0.02,IDLE
6.31,-1.23,8.19,0.3,-0.11,0.01,IDLE
5.74,-1.1,8.39,0.27,-0.09,0.03,IDLE
5.94,-0.51,7.47,0.28,-0.06,-0.02,IDLE
6.05,-0.25,7.31,0.27,-0.07,-0.02,IDLE
6.6,-1.4,7.93,0.29,-0.12,0.01,IDLE
6.25,-0.88,8.4,0.27,-0.12,0.03,IDLE
6.12,-0.6,7.87,0.29,-0.07,-0.02,IDLE
5.95,-0.25,7.57,0.28,-0.06,-0.03,IDLE
6.04,-1.57,8.07,0.26,-0.09,0.01,IDLE
5.9,-0.88,8.03,0.26,-0.09,0.03,IDLE
6.68,-0.51,7.34,0.29,-0.09,-0.01,IDLE
6.56,-0.34,7.66,0.29,-0.09,-0.02,IDLE
5.9,-1.54,8.57,0.26,-0.09,0.01,IDLE
5.45,-0.52,7.99,0.27,-0.07,0.02,IDLE
6.46,-0.71,7.13,0.3,-0.08,-0.01,IDLE
6.64,-0.5,7.17,0.28,-0.09,-0.02,IDLE
6.45,-1.43,8.37,0.25,-0.12,0.02,IDLE
5.81,-0.52,8.18,0.28,-0.08,0.02,IDLE
6.29,-0.66,7.45,0.31,-0.07,-0.01,IDLE
6.26,-0.69,7.42,0.28,-0.09,-0.02,IDLE
6.08,-1.36,8.18,0.23,-0.1,0.01,IDLE
6.13,-0.38,7.7,0.27,-0.09,0.01,IDLE
6.89,-0.73,7.57,0.31,-0.1,-0.0,IDLE
6.32,-0.83,8.05,0.29,-0.09,-0.02,IDLE
5.51,-1.1,8.29,0.23,-0.07,0.01,IDLE
5.88,-0.47,7.63,0.28,-0.06,0.0,IDLE
6.96,-1.04,7.38,0.31,-0.12,0.01,IDLE
6.75,-0.83,7.68,0.28,-0.12,-0.01,IDLE
5.99,-0.94,8.47,0.24,-0.1,0.0,IDLE
5.83,-0.44,7.91,0.3,-0.07,-0.0,IDLE
6.33,-1.08,7.63,0.31,-0.09,0.01,IDLE
6.32,-0.96,7.67,0.27,-0.1,-0.01,IDLE
6.24,-0.6,7.93,0.24,-0.09,-0.01,IDLE
6.52,-0.44,7.77,0.3,-0.1,0.0,IDLE
6.55,-1.18,8.01,0.31,-0.11,0.02,IDLE
5.88,-0.8,8.02,0.27,-0.08,-0.02,IDLE
5.71,-0.53,7.68,0.24,-0.06,-0.01,IDLE
6.48,-0.8,7.54,0.3,-0.1,0.0,IDLE
6.72,-1.12,7.96,0.29,-0.13,0.02,IDLE
6.14,-0.74,8.2,0.27,-0.09,-0.01,IDLE
5.77,-0.45,8.1,0.25,-0.07,-0.01,IDLE
5.91,-0.83,7.77,0.29,-0.07,-0.0,IDLE
6.17,-1.23,7.85,0.28,-0.1,0.02,IDLE
6.45,-0.69,7.65,0.27,-0.1,-0.01,IDLE
6.39,-0.3,7.8,0.26,-0.09,-0.02,IDLE
6.13,-1.14,8.23,0.29,-0.09,0.01,IDLE
5.88,-1.13,8.37,0.28,-0.1,0.03,IDLE
5.86,-0.58,7.62,0.28,-0.06,-0.02,IDLE
6.27,-0.46,7.4,0.26,-0.07,-0.02,IDLE
6.61,-1.21,8.05,0.28,-0.12,0.01,IDLE
6.11,-0.88,8.43,0.28,-0.11,0.03,IDLE
6.01,-0.6,7.84,0.29,-0.06,-0.01,IDLE
5.91,-0.38,7.74,0.27,-0.06,-0.03,IDLE
5.96,-1.31,7.96,0.27,-0.09,0.01,IDLE
6.14,-0.82,7.9,0.27,-0.1,0.03,IDLE
6.72,-0.55,7.63,0.3,-0.09,-0.01,IDLE
6.35,-0.52,7.82,0.28,-0.09,-0.02,IDLE
5.74,-1.24,8.28,0.26,-0.08,0.01,IDLE
5.54,-0.68,8.03,0.27,-0.07,0.02,IDLE
6.34,-0.7,7.3,0.3,-0.07,-0.01,IDLE
6.7,-0.61,7.43,0.27,-0.1,-0.02,IDLE
6.27,-1.12,8.37,0.26,-0.11,0.01,IDLE
5.78,-0.61,8.13,0.29,-0.08,0.02,IDLE
6.2,-0.84,7.48,0.3,-0.08,-0.0,IDLE
6.04,-0.6,7.52,0.27,-0.07,-0.02,IDLE
6.09,-1.13,8.03,0.25,-0.09,0.01,IDLE
6.41,-0.57,7.89,0.29,-0.11,0.02,IDLE
6.59,-0.87,7.88,0.31,-0.1,0.0,IDLE
6.05,-0.7,7.84,0.28,-0.07,-0.02,IDLE
5.75,-0.83,7.87,0.24,-0.07,-0.0,IDLE
5.86,-0.71,7.73,0.28,-0.08,0.01,IDLE
6.67,-0.94,7.51,0.3,-0.11,0.01,IDLE
6.7,-0.62,7.69,0.27,-0.11,-0.02,IDLE
5.99,-0.75,8.19,0.26,-0.09,-0.0,IDLE
5.74,-0.8,8.02,0.29,-0.07,0.01,IDLE
6.2,-0.98,7.67,0.29,-0.09,0.01,IDLE
6.36,-0.73,7.4,0.27,-0.09,-0.02,IDLE
6.37,-0.72,7.8,0.25,-0.1,-0.0,IDLE
6.38,-0.81,8.11,0.29,-0.11,0.01,IDLE
6.17,-0.98,8.01,0.3,-0.1,0.02,IDLE
6.0,-0.64,7.72,0.28,-0.07,-0.02,IDLE
6.0,-0.68,7.63,0.25,-0.07,-0.01,IDLE
6.52,-1.01,7.82,0.28,-0.11,0.01,IDLE
6.72,-0.88,7.75,0.29,-0.13,0.02,IDLE
6.34,-0.68,7.97,0.28,-0.09,-0.02,IDLE
5.76,-0.6,8.03,0.26,-0.06,-0.02,IDLE
5.93,-1.02,7.78,0.28,-0.08,0.01,IDLE
6.21,-0.98,7.77,0.28,-0.11,0.02,IDLE
6.66,-0.64,7.6,0.28,-0.1,-0.01,IDLE
6.47,-0.45,7.68,0.26,-0.1,-0.02,IDLE
6.15,-1.14,8.19,0.28,-0.1,0.01,IDLE
5.72,-0.92,8.2,0.29,-0.08,0.02,IDLE
6.1,-0.64,7.46,0.28,-0.07,-0.02,IDLE
6.53,-0.57,7.45,0.26,-0.09,-0.02,IDLE
6.48,-1.12,8.31,0.27,-0.12,0.02,IDLE
6.22,-0.83,8.28,0.29,-0.11,0.02,IDLE
6.14,-0.67,7.93,0.29,-0.07,-0.02,IDLE
5.97,-0.5,7.57,0.27,-0.06,-0.03,IDLE
6.04,-1.32,8.0,0.26,-0.09,0.01,IDLE
6.27,-0.72,7.89,0.28,-0.1,0.02,IDLE
6.67,-0.58,7.71,0.3,-0.09,-0.01,IDLE
6.41,-0.61,7.89,0.28,-0.09,-0.02,IDLE
5.7,-1.26,8.42,0.26,-0.08,0.01,IDLE
5.57,-0.62,7.89,0.28,-0.06,0.01,IDLE
6.63,-0.71,7.17,0.3,-0.09,-0.01,IDLE
6.79,-0.66,7.59,0.28,-0.11,-0.02,IDLE
5.96,-1.13,8.54,0.25,-0.1,0.01,IDLE
5.77,-0.57,8.09,0.28,-0.08,0.01,IDLE
6.26,-0.67,7.42,0.3,-0.07,-0.01,IDLE
6.26,-0.74,7.45,0.27,-0.09,-0.02,IDLE
6.16,-1.14,8.16,0.24,-0.1,0.01,IDLE
6.31,-0.4,7.89,0.29,-0.1,0.01,IDLE
6.58,-0.91,7.7,0.31,-0.1,0.0,IDLE
6.1,-0.83,8.12,0.28,-0.08,-0.02,IDLE
5.52,-0.98,8.18,0.24,-0.07,0.0,IDLE
6.02,-0.57,7.57,0.28,-0.07,0.0,IDLE
6.98,-0.97,7.44,0.31,-0.12,0.01,IDLE
6.47,-0.82,8.01,0.27,-0.11,-0.02,IDLE
5.64,-0.73,8.4,0.24,-0.07,-0.0,IDLE
5.8,-0.56,7.92,0.29,-0.07,0.0,IDLE
6.33,-0.97,7.52,0.3,-0.09,0.01,IDLE
6.45,-0.97,7.59,0.27,-0.1,-0.02,IDLE
6.25,-0.57,8.02,0.24,-0.1,-0.0,IDLE
6.26,-0.7,8.02,0.3,-0.09,0.0,IDLE
6.2,-1.13,7.99,0.3,-0.1,0.02,IDLE
5.94,-0.8,7.73,0.26,-0.08,-0.02,IDLE
5.77,-0.56,7.77,0.24,-0.07,-0.01,IDLE
6.53,-0.76,7.58,0.3,-0.1,0.0,IDLE
6.75,-1.09,8.03,0.3,-0.13,0.02,IDLE
6.04,-0.81,8.25,0.27,-0.09,-0.01,IDLE
5.59,-0.33,7.82,0.25,-0.05,-0.02,IDLE
6.18,-0.95,7.58,0.29,-0.08,0.0,IDLE
6.41,-1.21,7.66,0.29,-0.12,0.02,IDLE
6.48,-0.77,7.77,0.27,-0.1,-0.01,IDLE
6.19,-0.27,7.89,0.26,-0.08,-0.02,IDLE
6.08,-1.02,8.03,0.3,-0.09,0.0,IDLE
5.87,-1.08,8.08,0.28,-0.1,0.03,IDLE
6.16,-0.73,7.55,0.27,-0.07,-0.02,IDLE
6.21,-0.38,7.45,0.25,-0.07,-0.02,IDLE
6.76,-1.04,7.85,0.3,-0.12,0.01,IDLE
6.15,-1.07,8.39,0.28,-0.12,0.03,IDLE
5.79,-0.61,7.87,0.28,-0.06,-0.02,IDLE
5.95,-0.26,7.32,0.26,-0.06,-0.03,IDLE
6.51,-1.4,7.76,0.28,-0.12,0.01,IDLE
6.32,-1.08,8.05,0.28,-0.12,0.03,IDLE
6.48,-0.49,7.78,0.28,-0.09,-0.02,IDLE
6.16,-0.27,7.91,0.28,-0.07,-0.02,IDLE
5.93,-1.4,8.19,0.28,-0.09,0.01,IDLE
5.69,-0.89,8.13,0.26,-0.08,0.03,IDLE
6.58,-0.53,7.29,0.29,-0.08,-0.02,IDLE
6.74,-0.32,7.41,0.28,-0.09,-0.02,IDLE
6.38,-1.43,8.53,0.28,-0.12,0.02,IDLE
5.54,-0.77,8.48,0.27,-0.08,0.03,IDLE
6.1,-0.48,7.34,0.29,-0.06,-0.02,IDLE
6.48,-0.56,7.18,0.28,-0.09,-0.02,IDLE
6.42,-1.54,8.28,0.26,-0.12,0.02,IDLE
6.17,-0.56,8.18,0.27,-0.1,0.02,IDLE
6.47,-0.56,7.65,0.3,-0.08,-0.01,IDLE
6.11,-0.59,7.68,0.28,-0.07,-0.03,IDLE
5.74,-1.5,8.17,0.25,-0.09,0.01,IDLE
5.96,-0.46,7.67,0.27,-0.08,0.02,IDLE
7.02,-0.62,7.33,0.31,-0.1,-0.01,IDLE
6.69,-0.57,7.67,0.28,-0.11,-0.02,IDLE
5.8,-1.42,8.6,0.25,-0.09,0.02,IDLE
5.47,-0.36,7.89,0.28,-0.06,0.01,IDLE
6.5,-0.79,7.15,0.31,-0.08,-0.01,IDLE
6.7,-0.75,7.57,0.27,-0.11,-0.02,IDLE
6.15,-1.16,8.53,0.24,-0.11,0.02,IDLE
5.95,-0.33,8.04,0.29,-0.08,0.01,IDLE
6.41,-0.87,7.55,0.31,-0.08,-0.01,IDLE
6.12,-0.69,7.55,0.27,-0.08,-0.02,IDLE
5.94,-1.25,8.21,0.23,-0.09,0.01,IDLE
6.34,-0.34,7.71,0.29,-0.09,0.0,IDLE
6.86,-0.95,7.71,0.31,-0.11,0.0,IDLE
6.36,-0.8,8.09,0.28,-0.1,-0.02,IDLE
5.48,-1.07,8.52,0.23,-0.07,0.01,IDLE
5.78,-0.42,7.63,0.29,-0.06,-0.0,IDLE
6.93,-1.05,7.34,0.31,-0.12,0.01,IDLE
