ax,ay,az,gx,gy,gz,target
5.44,-0.4,8.02,0.35,-0.08,0.16,MOV1
5.93,-0.68,7.81,0.41,-0.11,0.21,MOV1
6.6,-0.93,7.76,0.44,-0.15,0.21,MOV1
6.25,-0.71,8.13,0.4,-0.13,0.16,MOV1
5.55,-0.31,8.27,0.35,-0.08,0.16,MOV1
5.85,-0.79,8.02,0.41,-0.11,0.2,MOV1
6.14,-0.98,7.95,0.43,-0.13,0.22,MOV1
6.05,-0.78,7.81,0.4,-0.11,0.16,MOV1
5.95,-0.27,7.84,0.35,-0.1,0.16,MOV1
6.16,-0.82,8.12,0.41,-0.12,0.21,MOV1
6.06,-1.01,8.22,0.43,-0.13,0.22,MOV1
5.8,-0.66,7.89,0.39,-0.1,0.16,MOV1
5.87,-0.25,7.61,0.36,-0.09,0.15,MOV1
6.25,-0.97,7.9,0.41,-0.13,0.21,MOV1
6.44,-0.95,8.08,0.43,-0.15,0.22,MOV1
6.01,-0.67,8.1,0.39,-0.11,0.16,MOV1
5.69,-0.12,7.9,0.36,-0.08,0.14,MOV1
5.91,-1.13,7.92,0.39,-0.11,0.2,MOV1
6.16,-1.08,8.17,0.41,-0.14,0.21,MOV1
6.27,-0.68,7.7,0.39,-0.11,0.15,MOV1
6.12,-0.07,7.74,0.36,-0.1,0.14,MOV1
5.95,-1.18,8.17,0.39,-0.12,0.19,MOV1
5.76,-1.11,8.42,0.4,-0.12,0.21,MOV1
5.98,-0.71,7.65,0.39,-0.09,0.15,MOV1
6.04,-0.16,7.45,0.36,-0.09,0.14,MOV1
6.36,-1.16,7.99,0.4,-0.13,0.19,MOV1
6.03,-1.05,8.44,0.41,-0.13,0.21,MOV1
5.89,-0.64,7.93,0.39,-0.09,0.15,MOV1
5.94,-0.1,7.49,0.37,-0.08,0.13,MOV1
6.11,-1.32,8.06,0.38,-0.12,0.19,MOV1
6.13,-1.11,8.15,0.41,-0.13,0.21,MOV1
6.41,-0.52,7.75,0.4,-0.11,0.15,MOV1
6.2,-0.13,7.72,0.37,-0.09,0.13,MOV1
5.82,-1.24,8.31,0.37,-0.11,0.18,MOV1
5.74,-1.05,8.19,0.39,-0.11,0.2,MOV1
6.37,-0.6,7.49,0.4,-0.1,0.15,MOV1
6.51,-0.17,7.28,0.37,-0.1,0.12,MOV1
6.2,-1.22,8.3,0.37,-0.13,0.18,MOV1
5.71,-1.02,8.37,0.39,-0.12,0.2,MOV1
5.99,-0.5,7.61,0.4,-0.09,0.15,MOV1
6.36,-0.37,7.21,0.38,-0.1,0.12,MOV1
6.15,-1.32,8.15,0.36,-0.13,0.17,MOV1
6.04,-0.89,8.16,0.39,-0.13,0.2,MOV1
6.36,-0.51,7.65,0.41,-0.11,0.16,MOV1
6.24,-0.36,7.56,0.38,-0.1,0.13,MOV1
5.74,-1.33,8.21,0.35,-0.12,0.17,MOV1
5.85,-0.9,8.16,0.38,-0.12,0.2,MOV1
6.68,-0.5,7.44,0.41,-0.12,0.16,MOV1
6.72,-0.35,7.53,0.38,-0.12,0.12,MOV1
5.86,-1.23,8.48,0.35,-0.12,0.16,MOV1
5.54,-0.86,8.46,0.37,-0.1,0.19,MOV1
6.28,-0.6,7.42,0.41,-0.11,0.16,MOV1
6.65,-0.59,7.49,0.38,-0.12,0.12,MOV1
6.11,-1.17,8.26,0.34,-0.13,0.15,MOV1
5.88,-0.81,8.47,0.38,-0.12,0.18,MOV1
6.3,-0.62,7.7,0.41,-0.11,0.16,MOV1
6.19,-0.63,7.63,0.38,-0.1,0.12,MOV1
5.79,-1.16,8.16,0.33,-0.11,0.15,MOV1
6.03,-0.71,8.08,0.37,-0.12,0.18,MOV1
6.69,-0.63,7.63,0.42,-0.13,0.16,MOV1
6.39,-0.72,7.87,0.38,-0.12,0.12,MOV1
5.54,-0.99,8.44,0.33,-0.1,0.14,MOV1
5.62,-0.78,7.97,0.37,-0.1,0.17,MOV1
6.5,-0.9,7.54,0.41,-0.13,0.16,MOV1
6.64,-0.75,7.74,0.38,-0.13,0.12,MOV1
5.94,-0.88,8.35,0.32,-0.12,0.13,MOV1
5.69,-0.71,8.19,0.37,-0.1,0.16,MOV1
6.13,-0.92,7.8,0.41,-0.11,0.16,MOV1
6.22,-0.88,7.65,0.37,-0.11,0.12,MOV1
5.98,-0.69,7.98,0.32,-0.1,0.12,MOV1
6.13,-0.71,8.01,0.37,-0.12,0.16,MOV1
6.41,-0.96,7.89,0.41,-0.13,0.16,MOV1
6.05,-0.87,7.99,0.37,-0.1,0.12,MOV1
5.52,-0.61,7.92,0.33,-0.08,0.12,MOV1
5.98,-0.87,7.96,0.37,-0.1,0.16,MOV1
6.61,-1.02,7.86,0.41,-0.14,0.18,MOV1
6.51,-0.84,7.89,0.38,-0.13,0.12,MOV1
5.72,-0.51,8.16,0.33,-0.09,0.12,MOV1
5.72,-0.86,8.08,0.38,-0.1,0.16,MOV1
6.13,-1.16,7.95,0.4,-0.12,0.17,MOV1
6.33,-0.86,7.65,0.37,-0.11,0.13,MOV1
6.22,-0.37,7.74,0.34,-0.1,0.11,MOV1
6.22,-0.9,8.0,0.37,-0.12,0.15,MOV1
6.07,-1.21,8.25,0.4,-0.13,0.18,MOV1
5.89,-0.74,7.82,0.37,-0.09,0.12,MOV1
6.02,-0.4,7.47,0.33,-0.08,0.1,MOV1
6.33,-1.1,7.88,0.36,-0.12,0.15,MOV1
6.25,-1.16,8.31,0.38,-0.13,0.17,MOV1
6.21,-0.71,7.98,0.37,-0.11,0.12,MOV1
5.86,-0.31,7.86,0.34,-0.07,0.09,MOV1
5.83,-1.19,8.1,0.35,-0.1,0.14,MOV1
6.02,-1.22,8.15,0.37,-0.12,0.17,MOV1
6.47,-0.58,7.65,0.37,-0.11,0.12,MOV1
6.35,-0.34,7.65,0.35,-0.09,0.09,MOV1
5.96,-1.24,8.37,0.35,-0.11,0.14,MOV1
5.65,-1.14,8.37,0.37,-0.11,0.16,MOV1
6.05,-0.64,7.46,0.37,-0.09,0.11,MOV1
6.55,-0.46,7.19,0.35,-0.1,0.08,MOV1
6.21,-1.27,8.26,0.33,-0.13,0.13,MOV1
5.71,-1.07,8.3,0.35,-0.11,0.15,MOV1
6.13,-0.57,7.71,0.37,-0.09,0.1,MOV1
6.17,-0.49,7.35,0.34,-0.09,0.07,MOV1
5.89,-1.35,8.09,0.32,-0.11,0.12,MOV1
6.01,-0.98,8.06,0.35,-0.12,0.14,MOV1
6.59,-0.69,7.63,0.38,-0.11,0.11,MOV1
6.28,-0.6,7.85,0.35,-0.1,0.08,MOV1
5.61,-1.24,8.35,0.32,-0.1,0.11,MOV1
5.59,-0.93,8.12,0.35,-0.09,0.14,MOV1
6.56,-0.84,7.36,0.38,-0.11,0.11,MOV1
6.71,-0.6,7.67,0.35,-0.12,0.08,MOV1
5.87,-1.07,8.46,0.31,-0.11,0.1,MOV1
5.63,-0.88,8.35,0.34,-0.09,0.12,MOV1
6.27,-0.78,7.63,0.37,-0.1,0.11,MOV1
6.32,-0.73,7.47,0.34,-0.1,0.07,MOV1
6.06,-1.04,8.07,0.29,-0.11,0.09,MOV1
6.08,-0.86,8.12,0.34,-0.1,0.11,MOV1
6.42,-0.9,7.76,0.37,-0.11,0.1,MOV1
6.09,-0.8,7.69,0.33,-0.09,0.06,MOV1
5.49,-0.99,8.1,0.28,-0.08,0.07,MOV1
5.93,-0.96,7.83,0.32,-0.1,0.1,MOV1
6.71,-0.91,7.59,0.36,-0.13,0.1,MOV1
6.54,-0.84,7.88,0.34,-0.12,0.06,MOV1
5.55,-0.8,8.34,0.28,-0.08,0.06,MOV1
5.68,-0.89,7.99,0.32,-0.08,0.09,MOV1
6.23,-1.03,7.66,0.36,-0.11,0.1,MOV1
6.48,-0.99,7.59,0.33,-0.11,0.06,MOV1
6.07,-0.73,8.09,0.28,-0.1,0.06,MOV1
5.99,-0.91,8.2,0.33,-0.1,0.1,MOV1
6.11,-1.15,8.02,0.36,-0.11,0.12,MOV1
5.99,-0.98,7.78,0.33,-0.09,0.07,MOV1
5.74,-0.71,7.81,0.29,-0.08,0.06,MOV1
6.27,-0.98,7.88,0.33,-0.11,0.1,MOV1
6.47,-1.15,8.01,0.37,-0.14,0.12,MOV1
6.06,-0.91,8.03,0.34,-0.1,0.07,MOV1
5.62,-0.5,7.75,0.3,-0.07,0.05,MOV1
5.94,-1.15,7.81,0.33,-0.1,0.1,MOV1
6.22,-1.31,7.98,0.36,-0.12,0.12,MOV1
6.5,-0.79,7.72,0.34,-0.12,0.08,MOV1
6.11,-0.44,7.88,0.31,-0.09,0.06,MOV1
5.81,-1.13,8.25,0.33,-0.1,0.1,MOV1
5.83,-1.32,8.23,0.35,-0.11,0.13,MOV1
6.2,-0.78,7.57,0.35,-0.09,0.08,MOV1
6.22,-0.49,7.52,0.31,-0.08,0.05,MOV1
6.37,-1.14,8.18,0.33,-0.12,0.1,MOV1
6.02,-1.24,8.37,0.35,-0.12,0.13,MOV1
5.91,-0.67,7.84,0.35,-0.08,0.07,MOV1
6.02,-0.48,7.35,0.31,-0.07,0.04,MOV1
6.21,-1.36,8.04,0.31,-0.11,0.09,MOV1
6.2,-1.21,8.21,0.34,-0.12,0.12,MOV1
6.39,-0.62,7.79,0.35,-0.1,0.07,MOV1
6.14,-0.48,7.69,0.32,-0.07,0.03,MOV1
5.77,-1.32,8.16,0.3,-0.09,0.08,MOV1
5.7,-1.14,8.04,0.32,-0.1,0.11,MOV1
6.48,-0.68,7.39,0.35,-0.1,0.07,MOV1
6.72,-0.48,7.35,0.31,-0.1,0.03,MOV1
6.11,-1.34,8.36,0.29,-0.11,0.07,MOV1
5.52,-1.04,8.33,0.31,-0.09,0.1,MOV1
6.08,-0.73,7.41,0.35,-0.08,0.06,MOV1
6.59,-0.78,7.34,0.32,-0.09,0.03,MOV1
6.21,-1.31,8.26,0.28,-0.12,0.06,MOV1
6.0,-0.89,8.21,0.31,-0.11,0.09,MOV1
6.37,-0.79,7.64,0.35,-0.09,0.06,MOV1
6.27,-0.78,7.67,0.32,-0.08,0.02,MOV1
5.71,-1.31,8.13,0.26,-0.09,0.05,MOV1
6.0,-0.84,7.94,0.31,-0.1,0.07,MOV1
6.74,-0.91,7.69,0.35,-0.11,0.06,MOV1
6.73,-0.81,7.77,0.32,-0.11,0.03,MOV1
5.62,-1.15,8.52,0.26,-0.09,0.04,MOV1
5.55,-0.86,8.01,0.31,-0.08,0.06,MOV1
6.4,-1.12,7.5,0.34,-0.1,0.06,MOV1
6.78,-0.97,7.5,0.31,-0.12,0.03,MOV1
6.0,-0.89,8.23,0.26,-0.1,0.03,MOV1
5.88,-0.79,8.1,0.31,-0.09,0.06,MOV1
6.2,-1.13,7.81,0.34,-0.1,0.06,MOV1
6.25,-0.96,7.58,0.31,-0.1,0.02,MOV1
5.91,-0.83,7.86,0.26,-0.09,0.02,MOV1
6.26,-0.77,7.97,0.31,-0.1,0.05,MOV1
6.46,-1.23,8.03,0.34,-0.12,0.06,MOV1
6.32,-0.99,8.02,0.31,-0.11,0.03,MOV1
5.43,-0.67,8.09,0.26,-0.06,0.01,MOV1
5.84,-0.9,7.82,0.3,-0.08,0.04,MOV1
6.62,-1.32,7.76,0.33,-0.13,0.06,MOV1
6.47,-0.92,7.98,0.3,-0.11,0.03,MOV1
5.77,-0.48,8.01,0.27,-0.07,0.0,MOV1
5.81,-0.95,8.14,0.3,-0.08,0.04,MOV1
6.03,-1.33,8.03,0.32,-0.1,0.06,MOV1
6.12,-0.98,7.67,0.3,-0.09,0.03,MOV1
6.23,-0.43,7.53,0.27,-0.09,0.0,MOV1
6.28,-1.14,8.13,0.3,-0.11,0.04,MOV1
5.97,-1.36,8.35,0.31,-0.11,0.07,MOV1
5.81,-0.85,8.03,0.3,-0.08,0.03,MOV1
5.72,-0.44,7.54,0.27,-0.06,-0.01,MOV1
6.26,-1.28,7.89,0.29,-0.1,0.03,MOV1
6.42,-1.26,8.16,0.31,-0.12,0.06,MOV1
6.08,-0.81,8.03,0.31,-0.09,0.03,MOV1
5.85,-0.4,7.73,0.28,-0.05,-0.01,MOV1
5.8,-1.27,8.22,0.28,-0.08,0.03,MOV1
5.91,-1.35,8.07,0.29,-0.1,0.06,MOV1
6.28,-0.78,7.59,0.3,-0.09,0.02,MOV1
6.49,-0.43,7.53,0.29,-0.08,-0.01,MOV1
6.05,-1.39,8.36,0.28,-0.1,0.02,MOV1
5.54,-1.22,8.33,0.29,-0.09,0.05,MOV1
5.91,-0.74,7.44,0.3,-0.07,0.01,MOV1
6.32,-0.58,7.19,0.28,-0.07,-0.02,MOV1
6.45,-1.45,8.07,0.27,-0.12,0.02,MOV1
5.93,-1.15,8.45,0.29,-0.11,0.05,MOV1
5.98,-0.63,7.75,0.31,-0.07,0.0,MOV1
6.22,-0.6,7.39,0.29,-0.07,-0.02,MOV1
6.05,-1.53,8.05,0.25,-0.1,0.02,MOV1
5.87,-1.1,8.1,0.27,-0.1,0.04,MOV1
6.55,-0.61,7.55,0.31,-0.09,-0.0,MOV1
6.59,-0.7,7.76,0.29,-0.09,-0.02,MOV1
5.7,-1.46,8.37,0.25,-0.09,0.01,MOV1
5.45,-0.89,8.02,0.27,-0.07,0.02,MOV1
6.54,-0.8,7.29,0.31,-0.09,-0.0,MOV1
6.81,-0.82,7.41,0.29,-0.1,-0.02,MOV1
6.22,-1.39,8.4,0.24,-0.12,0.01,MOV1
5.62,-0.74,8.26,0.28,-0.08,0.02,MOV1
6.19,-0.81,7.47,0.32,-0.07,-0.0,MOV1
6.4,-1.04,7.44,0.28,-0.1,-0.01,MOV1
6.07,-1.31,8.19,0.23,-0.1,0.01,MOV1
6.11,-0.71,7.97,0.27,-0.1,0.02,MOV1
6.66,-0.9,7.7,0.32,-0.1,0.01,MOV1
6.23,-1.01,7.9,0.28,-0.09,-0.01,MOV1
5.49,-1.15,8.15,0.23,-0.07,0.0,MOV1
5.85,-0.7,7.75,0.28,-0.08,0.01,MOV1
6.86,-1.15,7.58,0.32,-0.12,0.01,MOV1
6.47,-1.02,8.14,0.28,-0.11,-0.01,MOV1
5.76,-1.03,8.47,0.23,-0.09,-0.0,MOV1
5.6,-0.6,8.04,0.28,-0.07,0.0,MOV1
6.26,-1.25,7.57,0.31,-0.1,0.01,MOV1
6.35,-1.18,7.79,0.27,-0.1,-0.01,MOV1
6.15,-0.74,7.98,0.24,-0.09,-0.01,MOV1
6.03,-0.73,8.01,0.29,-0.09,0.0,MOV1
6.31,-1.33,8.03,0.31,-0.11,0.02,MOV1
5.8,-1.02,8.05,0.27,-0.08,-0.01,MOV1
5.67,-0.67,7.7,0.24,-0.07,-0.02,MOV1
6.38,-0.87,7.64,0.29,-0.1,0.0,MOV1
6.55,-1.39,8.16,0.3,-0.12,0.03,MOV1
5.91,-0.94,8.21,0.27,-0.08,-0.01,MOV1
5.59,-0.54,8.04,0.24,-0.06,-0.02,MOV1
5.82,-0.96,7.73,0.29,-0.08,-0.0,MOV1
6.22,-1.57,7.93,0.29,-0.11,0.03,MOV1
6.32,-0.82,7.8,0.27,-0.09,-0.01,MOV1
6.15,-0.35,7.86,0.26,-0.08,-0.03,MOV1
6.0,-1.25,8.15,0.29,-0.09,0.0,MOV1
5.8,-1.46,8.34,0.29,-0.1,0.03,MOV1
5.78,-0.76,7.63,0.27,-0.06,-0.02,MOV1
6.26,-0.47,7.45,0.26,-0.07,-0.03,MOV1
6.56,-1.3,8.09,0.28,-0.12,0.01,MOV1
6.01,-1.31,8.5,0.28,-0.11,0.03,MOV1
5.81,-0.68,7.74,0.28,-0.06,-0.02,MOV1
5.79,-0.39,7.6,0.26,-0.05,-0.03,MOV1
6.03,-1.47,8.02,0.27,-0.09,0.0,MOV1
6.2,-1.24,8.18,0.27,-0.11,0.03,MOV1
6.46,-0.65,7.79,0.29,-0.09,-0.01,MOV1
6.12,-0.48,7.76,0.27,-0.07,-0.03,MOV1
5.77,-1.49,8.19,0.26,-0.08,0.0,MOV1
5.58,-1.09,8.19,0.27,-0.08,0.03,MOV1
6.16,-0.8,7.4,0.29,-0.07,-0.01,MOV1
6.61,-0.51,7.38,0.27,-0.09,-0.03,MOV1
6.31,-1.43,8.29,0.26,-0.11,0.0,MOV1
5.6,-1.05,8.28,0.27,-0.09,0.02,MOV1
5.94,-0.64,7.43,0.29,-0.06,-0.02,MOV1
6.14,-0.6,7.27,0.27,-0.07,-0.04,MOV1
6.25,-1.55,8.05,0.25,-0.11,0.0,MOV1
6.11,-0.96,8.12,0.27,-0.11,0.02,MOV1
6.29,-0.73,7.65,0.3,-0.08,-0.01,MOV1
6.21,-0.71,7.64,0.28,-0.07,-0.03,MOV1
5.72,-1.46,8.13,0.24,-0.09,-0.0,MOV1
5.57,-0.98,7.95,0.26,-0.08,0.01,MOV1
6.62,-0.73,7.29,0.3,-0.09,-0.01,MOV1
6.79,-0.79,7.68,0.28,-0.11,-0.03,MOV1
5.77,-1.37,8.6,0.24,-0.09,0.0,MOV1
5.39,-0.72,8.18,0.27,-0.06,0.0,MOV1
6.39,-0.87,7.3,0.31,-0.08,-0.01,MOV1
6.5,-0.98,7.48,0.27,-0.1,-0.03,MOV1
6.13,-1.34,8.31,0.23,-0.11,-0.0,MOV1
5.95,-0.7,8.29,0.27,-0.08,0.0,MOV1
6.37,-0.87,7.69,0.32,-0.09,-0.01,MOV1
6.1,-1.02,7.68,0.27,-0.09,-0.03,MOV1
5.76,-1.18,8.09,0.22,-0.08,-0.02,MOV1
6.03,-0.66,7.76,0.27,-0.08,-0.0,MOV1
6.91,-1.0,7.64,0.32,-0.11,-0.0,MOV1
6.28,-1.06,8.19,0.27,-0.1,-0.02,MOV1
5.42,-0.94,8.28,0.23,-0.06,-0.02,MOV1
5.78,-0.64,7.63,0.27,-0.07,-0.01,MOV1
6.64,-1.34,7.53,0.31,-0.12,0.01,MOV1
6.53,-1.11,7.77,0.26,-0.11,-0.02,MOV1
6.05,-0.84,8.21,0.23,-0.09,-0.02,MOV1
5.9,-0.64,7.96,0.28,-0.08,-0.01,MOV1
6.11,-1.3,7.81,0.3,-0.1,0.0,MOV1
6.03,-1.02,7.77,0.26,-0.08,-0.03,MOV1
6.14,-0.69,7.79,0.23,-0.08,-0.03,MOV1
6.41,-0.73,7.81,0.28,-0.1,-0.01,MOV1
6.54,-1.33,8.08,0.3,-0.12,0.01,MOV1
5.85,-0.93,8.15,0.26,-0.07,-0.03,MOV1
5.56,-0.58,7.75,0.23,-0.05,-0.05,MOV1
6.14,-1.0,7.61,0.27,-0.08,-0.02,MOV1
6.64,-1.39,8.03,0.28,-0.13,0.01,MOV1
6.41,-0.86,7.98,0.25,-0.1,-0.04,MOV1
5.91,-0.52,7.99,0.23,-0.06,-0.06,MOV1
5.8,-1.02,7.92,0.26,-0.07,-0.04,MOV1
5.95,-1.41,8.14,0.27,-0.09,-0.0,MOV1
6.22,-0.84,7.58,0.25,-0.08,-0.05,MOV1
6.38,-0.41,7.64,0.22,-0.07,-0.08,MOV1
6.43,-1.05,7.92,0.25,-0.1,-0.05,MOV1
6.0,-1.44,8.47,0.26,-0.11,-0.01,MOV1
5.77,-0.69,7.74,0.24,-0.06,-0.07,MOV1
6.16,-0.45,7.4,0.21,-0.05,-0.11,MOV1
6.31,-1.24,7.9,0.23,-0.09,-0.07,MOV1
6.44,-1.47,8.23,0.25,-0.12,-0.02,MOV1
6.22,-0.66,7.82,0.23,-0.07,-0.1,MOV1
5.99,-0.39,7.67,0.2,-0.04,-0.14,MOV1
5.82,-1.38,8.15,0.2,-0.07,-0.08,MOV1
5.95,-1.3,8.08,0.22,-0.09,-0.05,MOV1
6.47,-0.6,7.57,0.22,-0.07,-0.13,MOV1
6.54,-0.33,7.43,0.18,-0.06,-0.15,MOV1
6.12,-1.42,8.39,0.19,-0.08,-0.1,MOV1
5.61,-1.16,8.45,0.2,-0.07,-0.09,MOV1
6.09,-0.62,7.45,0.21,-0.05,-0.15,MOV1
6.54,-0.55,7.27,0.18,-0.07,-0.17,MOV1
6.26,-1.47,8.1,0.17,-0.09,-0.12,MOV1
6.0,-1.03,8.37,0.19,-0.09,-0.1,MOV1
6.18,-0.65,7.58,0.2,-0.05,-0.17,MOV1
6.23,-0.56,7.54,0.17,-0.05,-0.19,MOV1
5.79,-1.52,8.2,0.14,-0.07,-0.14,MOV1
5.97,-0.96,8.15,0.18,-0.07,-0.12,MOV1
6.65,-0.65,7.38,0.2,-0.07,-0.17,MOV1
6.48,-0.57,7.71,0.17,-0.07,-0.19,MOV1
5.66,-1.41,8.51,0.14,-0.07,-0.14,MOV1
5.49,-0.89,8.23,0.18,-0.05,-0.13,MOV1
6.56,-0.8,7.27,0.21,-0.07,-0.16,MOV1
6.68,-0.72,7.56,0.18,-0.08,-0.18,MOV1
6.04,-1.35,8.37,0.14,-0.09,-0.14,MOV1
5.71,-0.79,8.32,0.19,-0.06,-0.12,MOV1
6.34,-0.79,7.5,0.22,-0.06,-0.15,MOV1
6.27,-0.82,7.59,0.18,-0.07,-0.17,MOV1
5.85,-1.26,8.25,0.14,-0.08,-0.14,MOV1
6.02,-0.8,7.98,0.2,-0.07,-0.11,MOV1
6.78,-0.79,7.58,0.23,-0.09,-0.13,MOV1
6.26,-0.81,7.88,0.19,-0.07,-0.15,MOV1
5.43,-1.12,8.38,0.15,-0.06,-0.13,MOV1
5.75,-0.78,7.76,0.2,-0.06,-0.1,MOV1
6.85,-0.94,7.38,0.24,-0.1,-0.11,MOV1
6.63,-0.79,7.6,0.2,-0.09,-0.14,MOV1
5.75,-0.97,8.46,0.16,-0.07,-0.12,MOV1
5.74,-0.71,7.96,0.21,-0.06,-0.1,MOV1
6.41,-0.96,7.53,0.24,-0.08,-0.1,MOV1
6.31,-0.97,7.75,0.19,-0.08,-0.14,MOV1
5.8,-0.93,8.17,0.15,-0.06,-0.12,MOV1
6.26,-0.66,7.87,0.22,-0.08,-0.09,MOV1
6.57,-1.04,7.79,0.25,-0.1,-0.09,MOV1
5.93,-0.89,8.05,0.19,-0.07,-0.14,MOV1
5.51,-0.63,7.94,0.15,-0.05,-0.14,MOV1
6.23,-0.88,7.76,0.22,-0.07,-0.1,MOV1
6.78,-1.17,7.65,0.24,-0.11,-0.09,MOV1
6.32,-0.79,8.06,0.19,-0.09,-0.14,MOV1
5.6,-0.56,8.14,0.16,-0.05,-0.14,MOV1
5.77,-0.89,8.02,0.22,-0.06,-0.09,MOV1
6.22,-1.19,7.87,0.23,-0.09,-0.08,MOV1
6.19,-0.91,7.76,0.19,-0.08,-0.14,MOV1
6.07,-0.48,7.78,0.16,-0.07,-0.13,MOV1
6.14,-0.99,8.13,0.22,-0.08,-0.09,MOV1
6.09,-1.13,8.19,0.23,-0.09,-0.08,MOV1
5.88,-0.79,7.79,0.2,-0.06,-0.14,MOV1
5.91,-0.52,7.67,0.17,-0.05,-0.14,MOV1
6.21,-1.13,7.83,0.22,-0.08,-0.09,MOV1
6.54,-1.06,8.16,0.24,-0.12,-0.07,MOV1
6.06,-0.79,8.01,0.21,-0.07,-0.13,MOV1
5.68,-0.38,7.87,0.18,-0.04,-0.14,MOV1
5.87,-1.23,7.9,0.21,-0.07,-0.09,MOV1
6.21,-1.16,8.04,0.23,-0.1,-0.06,MOV1
6.34,-0.79,7.67,0.21,-0.08,-0.13,MOV1
6.21,-0.34,7.76,0.18,-0.07,-0.14,MOV1
5.97,-1.24,8.23,0.21,-0.08,-0.08,MOV1
5.72,-1.14,8.39,0.23,-0.08,-0.06,MOV1
6.08,-0.69,7.62,0.22,-0.06,-0.12,MOV1
6.13,-0.41,7.55,0.19,-0.05,-0.14,MOV1
6.31,-1.25,8.05,0.21,-0.1,-0.08,MOV1
6.06,-1.08,8.38,0.23,-0.1,-0.06,MOV1
6.0,-0.64,7.82,0.22,-0.05,-0.12,MOV1
5.97,-0.33,7.54,0.2,-0.05,-0.14,MOV1
5.91,-1.4,8.19,0.2,-0.08,-0.08,MOV1
6.04,-1.1,8.08,0.23,-0.09,-0.05,MOV1
6.52,-0.54,7.64,0.23,-0.07,-0.11,MOV1
6.26,-0.32,7.71,0.21,-0.06,-0.13,MOV1
5.65,-1.34,8.44,0.2,-0.07,-0.08,MOV1
5.57,-0.89,8.19,0.22,-0.07,-0.05,MOV1
6.45,-0.62,7.33,0.24,-0.07,-0.1,MOV1
6.53,-0.44,7.4,0.21,-0.08,-0.12,MOV1
6.07,-1.31,8.42,0.2,-0.1,-0.07,MOV1
5.67,-0.91,8.37,0.23,-0.08,-0.05,MOV1
6.21,-0.52,7.46,0.25,-0.06,-0.09,MOV1
6.3,-0.62,7.45,0.21,-0.07,-0.12,MOV1
5.79,-1.43,8.31,0.19,-0.08,-0.07,MOV1
6.03,-0.82,8.1,0.23,-0.09,-0.05,MOV1
6.61,-0.51,7.53,0.26,-0.08,-0.09,MOV1
6.22,-0.7,7.92,0.22,-0.07,-0.11,MOV1
5.43,-1.21,8.35,0.18,-0.07,-0.07,MOV1
5.73,-0.74,7.88,0.23,-0.07,-0.05,MOV1
6.68,-0.67,7.16,0.26,-0.09,-0.08,MOV1
6.62,-0.72,7.7,0.22,-0.1,-0.1,MOV1
5.66,-1.09,8.54,0.18,-0.08,-0.07,MOV1
5.61,-0.62,8.21,0.24,-0.06,-0.05,MOV1
6.39,-0.75,7.48,0.27,-0.08,-0.07,MOV1
6.38,-0.96,7.75,0.22,-0.09,-0.1,MOV1
5.83,-1.05,8.24,0.18,-0.08,-0.07,MOV1
6.14,-0.65,8.11,0.24,-0.08,-0.05,MOV1
6.49,-0.84,7.78,0.28,-0.09,-0.06,MOV1
6.01,-0.87,7.94,0.22,-0.07,-0.1,MOV1
5.54,-0.78,8.1,0.18,-0.06,-0.09,MOV1
5.96,-0.8,7.75,0.25,-0.07,-0.05,MOV1
6.83,-0.91,7.63,0.27,-0.11,-0.06,MOV1
6.31,-0.77,8.03,0.22,-0.09,-0.1,MOV1
5.52,-0.6,8.28,0.19,-0.06,-0.09,MOV1
5.76,-0.84,7.94,0.25,-0.07,-0.05,MOV1
6.36,-1.04,7.67,0.26,-0.1,-0.04,MOV1
6.28,-0.85,7.75,0.22,-0.09,-0.09,MOV1
5.99,-0.46,8.04,0.19,-0.07,-0.08,MOV1
6.11,-0.95,8.19,0.26,-0.09,-0.04,MOV1
6.07,-0.96,8.07,0.27,-0.09,-0.04,MOV1
5.93,-0.69,7.73,0.22,-0.07,-0.09,MOV1
5.91,-0.46,7.8,0.2,-0.06,-0.09,MOV1
6.23,-1.03,7.93,0.25,-0.09,-0.04,MOV1
6.52,-0.89,8.09,0.27,-0.11,-0.03,MOV1
6.04,-0.72,8.04,0.23,-0.07,-0.09,MOV1
5.62,-0.41,7.91,0.2,-0.05,-0.09,MOV1
5.85,-1.16,8.02,0.24,-0.08,-0.04,MOV1
6.36,-0.94,7.84,0.26,-0.11,-0.03,MOV1
6.47,-0.73,7.69,0.23,-0.09,-0.08,MOV1
6.07,-0.41,7.93,0.21,-0.07,-0.09,MOV1
5.77,-1.12,8.33,0.24,-0.08,-0.04,MOV1
5.84,-0.89,8.13,0.26,-0.09,-0.03,MOV1
6.14,-0.79,7.58,0.24,-0.07,-0.08,MOV1
6.06,-0.5,7.72,0.21,-0.07,-0.09,MOV1
6.28,-1.07,8.16,0.24,-0.1,-0.03,MOV1
6.13,-0.91,8.31,0.27,-0.1,-0.02,MOV1
5.95,-0.74,7.92,0.24,-0.07,-0.08,MOV1
5.86,-0.37,7.66,0.21,-0.06,-0.1,MOV1
6.04,-1.21,8.0,0.23,-0.09,-0.05,MOV1
6.33,-0.96,7.97,0.26,-0.1,-0.03,MOV1
6.53,-0.6,7.77,0.23,-0.08,-0.09,MOV1
6.04,-0.34,7.88,0.2,-0.06,-0.12,MOV1
