ax,ay,az,gx,gy,gz,target
6.08,0.21,7.55,0.26,-0.07,-0.02,IDLE1
6.31,-1.06,8.42,0.3,-0.13,0.03,IDLE1
5.4,-0.69,8.9,0.27,-0.11,0.03,IDLE1
5.38,-0.12,7.92,0.28,-0.05,-0.03,IDLE1
5.63,0.23,7.64,0.27,-0.06,-0.03,IDLE1
5.93,-1.31,8.36,0.28,-0.12,0.03,IDLE1
5.67,-0.5,8.62,0.27,-0.11,0.03,IDLE1
6.03,-0.08,7.96,0.29,-0.08,-0.03,IDLE1
5.95,0.04,8.03,0.29,-0.08,-0.02,IDLE1
5.33,-1.36,8.86,0.26,-0.1,0.02,IDLE1
4.97,-0.33,8.68,0.26,-0.07,0.02,IDLE1
6.1,-0.19,7.46,0.29,-0.07,-0.03,IDLE1
6.47,-0.16,7.78,0.28,-0.11,-0.02,IDLE1
5.59,-1.2,8.98,0.25,-0.11,0.03,IDLE1
5.06,0.02,8.49,0.27,-0.06,0.01,IDLE1
6.01,-0.32,7.46,0.31,-0.07,-0.02,IDLE1
6.09,-0.47,7.81,0.28,-0.11,-0.01,IDLE1
5.56,-1.23,8.68,0.24,-0.1,0.02,IDLE1
5.72,0.13,8.12,0.28,-0.08,0.01,IDLE1
6.38,-0.46,7.84,0.32,-0.1,-0.01,IDLE1
5.66,-0.5,8.37,0.28,-0.09,-0.02,IDLE1
5.09,-0.79,8.64,0.22,-0.07,0.01,IDLE1
5.87,0.02,7.69,0.29,-0.08,0.01,IDLE1
6.64,-0.7,7.61,0.31,-0.12,0.0,IDLE1
6.03,-0.53,8.47,0.27,-0.11,-0.01,IDLE1
5.16,-0.46,8.79,0.23,-0.07,0.0,IDLE1
5.58,-0.08,7.99,0.3,-0.07,0.0,IDLE1
6.16,-0.9,7.92,0.3,-0.11,0.02,IDLE1
5.9,-0.59,8.1,0.26,-0.1,-0.02,IDLE1
5.67,-0.24,8.23,0.23,-0.08,-0.0,IDLE1
6.12,-0.24,8.06,0.31,-0.09,0.01,IDLE1
5.95,-0.9,8.44,0.3,-0.12,0.02,IDLE1
5.27,-0.45,8.27,0.26,-0.07,-0.02,IDLE1
5.58,-0.01,7.72,0.24,-0.06,-0.02,IDLE1
6.39,-0.67,7.93,0.31,-0.12,0.01,IDLE1
6.26,-0.87,8.43,0.29,-0.14,0.03,IDLE1
5.59,-0.35,8.52,0.26,-0.08,-0.02,IDLE1
5.45,0.21,8.08,0.26,-0.05,-0.02,IDLE1
5.78,-0.92,8.16,0.3,-0.1,0.02,IDLE1
5.68,-0.83,8.35,0.27,-0.12,0.03,IDLE1
6.0,-0.18,7.87,0.27,-0.08,-0.03,IDLE1
6.03,0.2,7.93,0.27,-0.08,-0.02,IDLE1
5.93,-1.07,8.6,0.29,-0.12,0.02,IDLE1
5.19,-0.61,8.79,0.27,-0.09,0.03,IDLE1
5.58,-0.19,7.68,0.28,-0.05,-0.03,IDLE1
6.19,0.01,7.54,0.28,-0.09,-0.02,IDLE1
6.04,-1.24,8.72,0.27,-0.13,0.02,IDLE1
5.32,-0.3,8.82,0.27,-0.09,0.02,IDLE1
5.77,-0.09,7.98,0.29,-0.06,-0.03,IDLE1
5.71,-0.04,7.88,0.28,-0.07,-0.03,IDLE1
5.44,-1.34,8.64,0.25,-0.1,0.02,IDLE1
5.55,-0.11,8.27,0.27,-0.08,0.02,IDLE1
6.41,-0.19,7.74,0.31,-0.09,-0.02,IDLE1
5.97,-0.35,8.26,0.28,-0.1,-0.02,IDLE1
5.28,-1.2,9.01,0.25,-0.09,0.02,IDLE1
5.07,0.03,8.28,0.27,-0.06,0.01,IDLE1
6.2,-0.44,7.44,0.31,-0.09,-0.01,IDLE1
6.3,-0.46,7.98,0.28,-0.11,-0.01,IDLE1
5.56,-0.85,8.83,0.23,-0.1,0.02,IDLE1
5.45,0.01,8.17,0.29,-0.07,0.01,IDLE1
6.07,-0.48,7.83,0.31,-0.09,-0.01,IDLE1
5.69,-0.55,8.09,0.27,-0.09,-0.02,IDLE1
5.46,-0.68,8.42,0.23,-0.08,0.01,IDLE1
6.06,-0.06,8.02,0.29,-0.09,0.01,IDLE1
6.35,-0.74,8.16,0.31,-0.12,0.01,IDLE1
5.56,-0.54,8.46,0.27,-0.08,-0.02,IDLE1
5.07,-0.41,8.6,0.23,-0.06,-0.0,IDLE1
5.6,-0.31,7.92,0.29,-0.07,0.0,IDLE1
6.36,-0.83,7.88,0.3,-0.12,0.02,IDLE1
6.03,-0.51,8.29,0.27,-0.11,-0.02,IDLE1
5.41,-0.08,8.44,0.24,-0.07,-0.01,IDLE1
5.62,-0.45,8.17,0.3,-0.08,0.01,IDLE1
5.78,-0.84,8.23,0.29,-0.1,0.02,IDLE1
5.66,-0.55,8.05,0.26,-0.08,-0.02,IDLE1
5.82,0.0,7.91,0.24,-0.08,-0.01,IDLE1
6.18,-0.57,8.23,0.3,-0.11,0.01,IDLE1
5.75,-0.79,8.57,0.29,-0.11,0.03,IDLE1
5.39,-0.33,8.21,0.27,-0.06,-0.02,IDLE1
5.57,0.06,7.73,0.25,-0.06,-0.03,IDLE1
5.96,-0.81,8.03,0.29,-0.1,0.01,IDLE1
6.09,-0.74,8.37,0.29,-0.13,0.03,IDLE1
5.84,-0.27,8.27,0.27,-0.09,-0.02,IDLE1
5.54,0.11,8.08,0.26,-0.06,-0.03,IDLE1
5.53,-0.98,8.35,0.28,-0.09,0.01,IDLE1
5.5,-0.76,8.37,0.27,-0.1,0.03,IDLE1
5.88,-0.28,7.71,0.28,-0.08,-0.02,IDLE1
6.2,0.08,7.8,0.27,-0.09,-0.03,IDLE1
5.87,-0.99,8.66,0.28,-0.11,0.02,IDLE1
5.2,-0.52,8.81,0.28,-0.09,0.03,IDLE1
5.55,-0.16,7.78,0.29,-0.06,-0.02,IDLE1
6.12,-0.19,7.61,0.28,-0.08,-0.02,IDLE1
5.99,-1.15,8.44,0.26,-0.11,0.02,IDLE1
5.67,-0.35,8.6,0.27,-0.1,0.03,IDLE1
5.89,-0.19,7.93,0.3,-0.07,-0.02,IDLE1
5.81,-0.18,7.91,0.28,-0.07,-0.03,IDLE1
5.4,-1.13,8.52,0.24,-0.09,0.02,IDLE1
5.56,-0.28,8.04,0.27,-0.09,0.02,IDLE1
6.47,-0.25,7.71,0.31,-0.1,-0.01,IDLE1
6.33,-0.34,8.09,0.28,-0.11,-0.02,IDLE1
5.33,-0.9,8.89,0.24,-0.09,0.02,IDLE1
5.22,-0.17,8.31,0.28,-0.06,0.01,IDLE1
6.14,-0.52,7.57,0.31,-0.09,-0.0,IDLE1
6.26,-0.58,7.96,0.27,-0.11,-0.01,IDLE1
5.62,-0.53,8.64,0.23,-0.09,0.0,IDLE1
5.74,-0.11,8.37,0.28,-0.08,0.01,IDLE1
6.04,-0.61,8.06,0.31,-0.1,0.0,IDLE1
5.59,-0.54,8.12,0.27,-0.08,-0.02,IDLE1
5.46,-0.47,8.24,0.23,-0.07,-0.0,IDLE1
6.11,-0.25,7.95,0.29,-0.1,0.01,IDLE1
6.23,-0.79,8.29,0.31,-0.12,0.02,IDLE1
5.78,-0.53,8.5,0.27,-0.1,-0.01,IDLE1
5.19,-0.17,8.45,0.24,-0.06,-0.01,IDLE1
5.61,-0.41,7.94,0.29,-0.08,0.01,IDLE1
6.1,-0.92,8.06,0.29,-0.12,0.03,IDLE1
6.04,-0.35,8.2,0.27,-0.1,-0.02,IDLE1
5.71,0.04,8.26,0.25,-0.08,-0.02,IDLE1
5.78,-0.57,8.38,0.3,-0.1,0.01,IDLE1
5.53,-0.82,8.57,0.28,-0.1,0.02,IDLE1
5.57,-0.32,7.94,0.27,-0.07,-0.03,IDLE1
6.01,-0.03,7.72,0.26,-0.08,-0.02,IDLE1
6.09,-0.85,8.47,0.28,-0.12,0.02,IDLE1
5.54,-0.66,8.74,0.28,-0.1,0.03,IDLE1
5.62,-0.23,8.18,0.28,-0.07,-0.03,IDLE1
5.53,0.03,7.85,0.27,-0.06,-0.03,IDLE1
5.67,-1.08,8.34,0.27,-0.1,0.02,IDLE1
5.76,-0.52,8.36,0.27,-0.11,0.03,IDLE1
6.25,-0.13,7.9,0.3,-0.09,-0.02,IDLE1
5.83,-0.12,8.2,0.28,-0.08,-0.02,IDLE1
5.34,-1.05,8.91,0.27,-0.09,0.02,IDLE1
5.14,-0.36,8.47,0.27,-0.07,0.02,IDLE1
6.16,-0.27,7.48,0.3,-0.08,-0.02,IDLE1
6.27,-0.29,7.89,0.28,-0.11,-0.01,IDLE1
5.53,-0.94,8.87,0.25,-0.1,0.02,IDLE1
5.38,-0.12,8.33,0.28,-0.07,0.01,IDLE1
6.02,-0.4,7.67,0.31,-0.08,-0.01,IDLE1
5.68,-0.45,7.96,0.27,-0.09,-0.02,IDLE1
5.53,-0.87,8.49,0.23,-0.09,0.01,IDLE1
6.01,-0.04,8.01,0.29,-0.09,0.01,IDLE1
6.33,-0.58,8.03,0.31,-0.11,0.0,IDLE1
5.47,-0.55,8.46,0.26,-0.08,-0.02,IDLE1
5.18,-0.44,8.31,0.23,-0.06,-0.0,IDLE1
5.7,-0.22,7.74,0.29,-0.08,0.01,IDLE1
6.48,-0.8,7.77,0.3,-0.13,0.01,IDLE1
5.92,-0.5,8.44,0.26,-0.1,-0.02,IDLE1
5.38,-0.19,8.5,0.24,-0.06,-0.0,IDLE1
5.69,-0.4,8.14,0.3,-0.08,0.01,IDLE1
5.83,-0.86,8.15,0.29,-0.11,0.02,IDLE1
5.66,-0.53,8.03,0.26,-0.08,-0.02,IDLE1
5.88,-0.07,8.02,0.24,-0.08,-0.01,IDLE1
6.18,-0.64,8.26,0.3,-0.11,0.02,IDLE1
5.69,-0.72,8.61,0.29,-0.11,0.02,IDLE1
5.37,-0.34,8.15,0.26,-0.06,-0.03,IDLE1
5.76,-0.02,7.69,0.25,-0.07,-0.02,IDLE1
6.07,-0.88,7.98,0.29,-0.12,0.02,IDLE1
6.03,-0.64,8.45,0.28,-0.13,0.03,IDLE1
5.85,-0.26,8.31,0.27,-0.08,-0.03,IDLE1
5.59,0.04,8.13,0.26,-0.07,-0.02,IDLE1
5.45,-1.03,8.48,0.28,-0.1,0.02,IDLE1
5.57,-0.5,8.2,0.27,-0.09,0.02,IDLE1
6.3,-0.24,7.72,0.28,-0.09,-0.02,IDLE1
6.17,-0.02,7.91,0.27,-0.1,-0.01,IDLE1
5.65,-1.02,8.79,0.28,-0.11,0.02,IDLE1
5.22,-0.34,8.54,0.28,-0.08,0.02,IDLE1
5.77,-0.34,7.63,0.28,-0.07,-0.03,IDLE1
6.07,-0.18,7.72,0.27,-0.09,-0.02,IDLE1
5.87,-0.93,8.65,0.26,-0.12,0.02,IDLE1
5.73,-0.34,8.52,0.29,-0.1,0.02,IDLE1
5.96,-0.35,8.06,0.29,-0.08,-0.02,IDLE1
5.58,-0.11,8.01,0.27,-0.07,-0.02,IDLE1
5.36,-1.02,8.54,0.25,-0.09,0.02,IDLE1
5.79,-0.33,8.07,0.29,-0.09,0.02,IDLE1
6.43,-0.35,7.87,0.3,-0.1,-0.01,IDLE1
6.13,-0.16,8.17,0.28,-0.1,-0.02,IDLE1
5.27,-0.85,8.87,0.25,-0.08,0.02,IDLE1
5.25,-0.3,8.33,0.28,-0.06,0.01,IDLE1
6.18,-0.46,7.51,0.29,-0.09,-0.01,IDLE1
6.2,-0.34,7.93,0.27,-0.1,-0.02,IDLE1
5.57,-0.68,8.75,0.24,-0.09,0.01,IDLE1
5.67,-0.31,8.31,0.28,-0.08,0.01,IDLE1
6.0,-0.4,7.89,0.3,-0.09,-0.0,IDLE1
5.62,-0.4,7.98,0.27,-0.08,-0.02,IDLE1
5.52,-0.71,8.38,0.24,-0.08,0.01,IDLE1
6.09,-0.29,8.1,0.29,-0.1,0.02,IDLE1
6.26,-0.54,8.12,0.31,-0.11,0.01,IDLE1
5.78,-0.41,8.43,0.27,-0.09,-0.02,IDLE1
5.18,-0.48,8.56,0.24,-0.06,-0.0,IDLE1
5.64,-0.45,7.99,0.29,-0.08,0.01,IDLE1
6.3,-0.65,7.82,0.3,-0.12,0.01,IDLE1
6.07,-0.41,8.17,0.27,-0.11,-0.02,IDLE1
5.54,-0.25,8.45,0.24,-0.08,-0.01,IDLE1
5.71,-0.43,8.32,0.29,-0.09,0.01,IDLE1
5.73,-0.6,8.21,0.29,-0.1,0.01,IDLE1
5.67,-0.52,7.97,0.26,-0.08,-0.02,IDLE1
5.87,-0.2,8.0,0.24,-0.09,-0.01,IDLE1
6.14,-0.61,8.3,0.29,-0.12,0.02,IDLE1
5.69,-0.66,8.51,0.3,-0.11,0.02,IDLE1
5.44,-0.41,8.2,0.27,-0.06,-0.03,IDLE1
5.39,-0.08,8.02,0.25,-0.06,-0.02,IDLE1
5.91,-0.79,8.07,0.29,-0.11,0.02,IDLE1
6.07,-0.63,8.26,0.29,-0.12,0.03,IDLE1
5.92,-0.35,8.26,0.27,-0.09,-0.02,IDLE1
5.61,0.01,8.21,0.26,-0.07,-0.02,IDLE1
5.43,-0.89,8.39,0.28,-0.09,0.02,IDLE1
5.38,-0.57,8.35,0.28,-0.09,0.02,IDLE1
5.97,-0.37,7.68,0.27,-0.08,-0.02,IDLE1
6.21,-0.0,7.89,0.27,-0.09,-0.02,IDLE1
5.72,-0.94,8.72,0.28,-0.11,0.02,IDLE1
5.26,-0.46,8.72,0.28,-0.08,0.02,IDLE1
5.72,-0.21,7.76,0.28,-0.06,-0.03,IDLE1
5.77,-0.08,7.71,0.27,-0.07,-0.02,IDLE1
5.85,-1.03,8.51,0.26,-0.11,0.03,IDLE1
5.77,-0.37,8.5,0.28,-0.1,0.02,IDLE1
6.01,-0.26,8.03,0.3,-0.08,-0.02,IDLE1
5.64,-0.19,8.04,0.28,-0.07,-0.02,IDLE1
5.24,-0.97,8.58,0.25,-0.08,0.02,IDLE1
5.4,-0.38,8.13,0.28,-0.07,0.02,IDLE1
6.43,-0.32,7.59,0.3,-0.09,-0.01,IDLE1
6.21,-0.28,8.11,0.28,-0.1,-0.02,IDLE1
5.23,-0.85,8.86,0.24,-0.08,0.01,IDLE1
5.28,-0.22,8.16,0.28,-0.06,0.01,IDLE1
6.17,-0.51,7.55,0.3,-0.09,-0.01,IDLE1
6.04,-0.48,7.78,0.27,-0.1,-0.02,IDLE1
5.71,-0.75,8.55,0.24,-0.1,0.01,IDLE1
5.76,-0.2,8.19,0.29,-0.08,0.01,IDLE1
6.11,-0.53,7.92,0.31,-0.1,0.0,IDLE1
5.58,-0.5,8.15,0.27,-0.08,-0.02,IDLE1
5.4,-0.54,8.34,0.23,-0.07,0.0,IDLE1
6.15,-0.24,8.04,0.29,-0.1,0.01,IDLE1
6.6,-0.6,7.92,0.31,-0.12,0.01,IDLE1
5.77,-0.5,8.55,0.27,-0.09,-0.02,IDLE1
5.11,-0.33,8.59,0.24,-0.05,-0.01,IDLE1
5.7,-0.41,7.95,0.3,-0.08,0.01,IDLE1
6.28,-0.82,7.92,0.3,-0.13,0.02,IDLE1
5.99,-0.43,8.24,0.27,-0.1,-0.02,IDLE1
5.67,-0.14,8.32,0.24,-0.08,-0.01,IDLE1
5.85,-0.48,8.24,0.3,-0.09,0.01,IDLE1
5.72,-0.72,8.34,0.29,-0.1,0.02,IDLE1
5.53,-0.43,8.02,0.26,-0.07,-0.02,IDLE1
5.88,-0.01,7.79,0.25,-0.08,-0.02,IDLE1
6.29,-0.74,8.26,0.3,-0.12,0.02,IDLE1
6.01,-0.71,8.56,0.29,-0.13,0.03,IDLE1
5.44,-0.32,8.39,0.27,-0.07,-0.03,IDLE1
5.45,0.11,7.87,0.25,-0.05,-0.03,IDLE1
5.98,-0.99,8.14,0.29,-0.11,0.02,IDLE1
5.96,-0.68,8.38,0.27,-0.13,0.03,IDLE1
5.9,-0.22,8.12,0.28,-0.08,-0.03,IDLE1
5.86,0.12,8.06,0.26,-0.08,-0.02,IDLE1
5.64,-1.02,8.65,0.29,-0.1,0.02,IDLE1
5.2,-0.58,8.54,0.27,-0.09,0.03,IDLE1
5.89,-0.33,7.61,0.28,-0.07,-0.03,IDLE1
6.34,0.05,7.7,0.27,-0.1,-0.02,IDLE1
5.78,-1.16,8.86,0.27,-0.12,0.03,IDLE1
5.33,-0.48,8.78,0.28,-0.1,0.03,IDLE1
5.64,-0.22,7.93,0.29,-0.06,-0.03,IDLE1
5.82,-0.03,7.64,0.27,-0.07,-0.02,IDLE1
5.88,-1.23,8.59,0.26,-0.11,0.03,IDLE1
5.68,-0.2,8.48,0.28,-0.09,0.02,IDLE1
6.05,-0.32,7.97,0.3,-0.08,-0.02,IDLE1
5.88,-0.08,8.15,0.28,-0.08,-0.03,IDLE1
5.24,-1.13,8.73,0.25,-0.09,0.02,IDLE1
5.29,-0.25,8.15,0.27,-0.07,0.01,IDLE1
6.49,-0.32,7.49,0.3,-0.09,-0.02,IDLE1
6.27,-0.26,8.17,0.28,-0.11,-0.02,IDLE1
5.3,-1.0,8.98,0.24,-0.09,0.02,IDLE1
5.17,-0.13,8.47,0.28,-0.07,0.01,IDLE1
5.94,-0.3,7.56,0.3,-0.08,-0.01,IDLE1
6.04,-0.49,7.84,0.28,-0.1,-0.02,IDLE1
5.69,-0.89,8.72,0.23,-0.1,0.02,IDLE1
5.69,-0.05,8.21,0.29,-0.08,0.01,IDLE1
6.14,-0.51,7.81,0.31,-0.09,0.0,IDLE1
5.63,-0.55,8.12,0.28,-0.09,-0.02,IDLE1
5.13,-0.82,8.56,0.23,-0.07,0.01,IDLE1
5.85,-0.08,7.8,0.29,-0.08,0.01,IDLE1
6.66,-0.57,7.9,0.31,-0.13,0.01,IDLE1
5.84,-0.65,8.57,0.27,-0.1,-0.01,IDLE1
5.03,-0.3,8.63,0.23,-0.05,-0.01,IDLE1
5.65,-0.17,7.87,0.3,-0.07,0.0,IDLE1
6.23,-0.86,7.88,0.31,-0.11,0.01,IDLE1
5.99,-0.69,8.22,0.26,-0.11,-0.01,IDLE1
5.55,-0.04,8.43,0.23,-0.08,-0.01,IDLE1
5.88,-0.33,8.15,0.31,-0.08,0.0,IDLE1
5.83,-0.91,8.4,0.3,-0.11,0.03,IDLE1
5.49,-0.5,8.15,0.26,-0.08,-0.02,IDLE1
5.51,-0.04,7.91,0.23,-0.06,-0.01,IDLE1
6.35,-0.45,7.88,0.31,-0.11,0.01,IDLE1
6.09,-0.92,8.65,0.29,-0.13,0.03,IDLE1
5.35,-0.35,8.48,0.26,-0.07,-0.02,IDLE1
5.38,0.28,7.75,0.25,-0.05,-0.03,IDLE1
6.05,-0.99,8.0,0.3,-0.11,0.02,IDLE1
5.95,-0.94,8.28,0.28,-0.13,0.03,IDLE1
5.95,-0.26,8.15,0.27,-0.09,-0.02,IDLE1
5.82,0.26,8.01,0.26,-0.07,-0.02,IDLE1
5.71,-1.08,8.49,0.29,-0.1,0.02,IDLE1
5.27,-0.71,8.54,0.27,-0.09,0.03,IDLE1
5.84,-0.28,7.62,0.28,-0.07,-0.03,IDLE1
6.17,0.17,7.51,0.27,-0.08,-0.02,IDLE1
6.15,-1.17,8.6,0.29,-0.13,0.02,IDLE1
5.32,-0.59,8.92,0.27,-0.1,0.03,IDLE1
5.54,-0.13,7.9,0.28,-0.05,-0.03,IDLE1
5.89,0.03,7.58,0.28,-0.07,-0.03,IDLE1
5.96,-1.36,8.63,0.26,-0.12,0.03,IDLE1
5.68,-0.41,8.49,0.27,-0.1,0.03,IDLE1
6.13,-0.12,7.92,0.3,-0.08,-0.02,IDLE1
5.92,-0.03,8.11,0.28,-0.08,-0.02,IDLE1
5.29,-1.28,8.84,0.25,-0.09,0.02,IDLE1
5.24,-0.17,8.23,0.27,-0.07,0.02,IDLE1
6.5,-0.26,7.46,0.31,-0.09,-0.02,IDLE1
6.44,-0.17,7.85,0.28,-0.11,-0.02,IDLE1
5.51,-1.18,9.0,0.25,-0.1,0.03,IDLE1
5.1,0.01,8.4,0.28,-0.06,0.01,IDLE1
6.04,-0.32,7.48,0.31,-0.08,-0.02,IDLE1
6.12,-0.55,7.88,0.28,-0.11,-0.01,IDLE1
5.68,-0.96,8.78,0.23,-0.1,0.02,IDLE1
5.61,0.09,8.24,0.29,-0.08,0.01,IDLE1
6.29,-0.48,7.78,0.32,-0.09,-0.01,IDLE1
5.7,-0.52,8.26,0.28,-0.09,-0.02,IDLE1
5.19,-0.84,8.57,0.22,-0.08,0.01,IDLE1
5.86,0.0,7.84,0.29,-0.08,0.0,IDLE1
6.65,-0.65,7.92,0.31,-0.12,0.01,IDLE1
5.78,-0.61,8.54,0.27,-0.1,-0.02,IDLE1
5.08,-0.57,8.87,0.23,-0.07,0.0,IDLE1
5.47,-0.04,7.98,0.3,-0.06,-0.0,IDLE1
6.27,-0.89,7.78,0.31,-0.12,0.01,IDLE1
6.03,-0.55,8.17,0.27,-0.11,-0.01,IDLE1
5.55,-0.17,8.4,0.23,-0.08,-0.0,IDLE1
5.78,-0.3,8.13,0.31,-0.08,0.01,IDLE1
6.01,-0.86,8.37,0.3,-0.11,0.02,IDLE1
5.44,-0.48,8.16,0.26,-0.07,-0.02,IDLE1
5.56,-0.12,7.94,0.23,-0.07,-0.01,IDLE1
6.32,-0.46,7.94,0.3,-0.11,0.01,IDLE1
6.08,-0.92,8.55,0.29,-0.13,0.03,IDLE1
5.35,-0.37,8.45,0.27,-0.07,-0.02,IDLE1
5.18,0.08,8.21,0.24,-0.05,-0.02,IDLE1
5.85,-0.67,7.9,0.3,-0.09,0.0,IDLE1
6.11,-0.91,8.18,0.28,-0.13,0.03,IDLE1
5.89,-0.28,8.23,0.27,-0.09,-0.02,IDLE1
5.65,0.23,8.14,0.26,-0.07,-0.02,IDLE1
5.69,-0.9,8.37,0.3,-0.09,0.01,IDLE1
5.36,-0.79,8.5,0.27,-0.1,0.03,IDLE1
5.57,-0.34,7.85,0.27,-0.07,-0.03,IDLE1
6.2,0.2,7.54,0.26,-0.09,-0.02,IDLE1
6.14,-1.07,8.5,0.29,-0.13,0.02,IDLE1
5.27,-0.66,8.92,0.27,-0.1,0.03,IDLE1
5.49,-0.11,7.83,0.28,-0.05,-0.03,IDLE1
5.97,0.09,7.48,0.27,-0.08,-0.02,IDLE1
5.95,-1.36,8.42,0.28,-0.12,0.03,IDLE1
5.65,-0.45,8.62,0.27,-0.11,0.03,IDLE1
6.0,-0.13,7.88,0.29,-0.07,-0.03,IDLE1
5.85,0.07,7.99,0.29,-0.07,-0.02,IDLE1
5.37,-1.4,8.79,0.26,-0.09,0.02,IDLE1
5.35,-0.19,8.24,0.26,-0.07,0.02,IDLE1
6.3,-0.21,7.41,0.3,-0.08,-0.02,IDLE1
6.42,-0.07,7.88,0.29,-0.11,-0.02,IDLE1
5.51,-1.3,9.08,0.25,-0.1,0.03,IDLE1
5.0,0.03,8.45,0.27,-0.06,0.01,IDLE1
6.05,-0.35,7.47,0.31,-0.07,-0.02,IDLE1
6.29,-0.42,7.78,0.28,-0.11,-0.02,IDLE1
5.76,-1.24,8.71,0.24,-0.11,0.03,IDLE1
5.54,0.07,8.37,0.28,-0.08,0.01,IDLE1
6.19,-0.41,7.78,0.31,-0.09,-0.01,IDLE1
5.74,-0.45,8.1,0.28,-0.09,-0.02,IDLE1
5.26,-0.99,8.56,0.22,-0.08,0.01,IDLE1
5.88,0.07,7.82,0.29,-0.08,0.0,IDLE1
6.69,-0.5,7.62,0.31,-0.11,-0.0,IDLE1
6.01,-0.49,8.51,0.28,-0.11,-0.01,IDLE1
5.08,-0.76,8.92,0.23,-0.07,0.0,IDLE1
5.41,0.0,7.89,0.29,-0.06,0.0,IDLE1
6.42,-0.85,7.7,0.31,-0.12,0.01,IDLE1
6.07,-0.54,8.29,0.27,-0.11,-0.02,IDLE1
5.43,-0.3,8.66,0.23,-0.08,-0.0,IDLE1
5.77,-0.05,8.18,0.3,-0.08,0.0,IDLE1
5.99,-0.87,8.22,0.31,-0.11,0.02,IDLE1
5.56,-0.55,8.12,0.26,-0.08,-0.02,IDLE1
5.67,-0.22,8.09,0.23,-0.07,-0.01,IDLE1
6.26,-0.34,8.03,0.31,-0.11,0.01,IDLE1
5.95,-0.92,8.53,0.3,-0.12,0.03,IDLE1
5.45,-0.49,8.56,0.27,-0.08,-0.02,IDLE1
5.21,0.0,8.05,0.24,-0.05,-0.01,IDLE1
5.96,-0.61,7.85,0.3,-0.1,0.01,IDLE1
6.16,-0.91,8.28,0.29,-0.14,0.03,IDLE1
5.87,-0.29,8.33,0.27,-0.09,-0.02,IDLE1
5.52,0.2,8.16,0.26,-0.06,-0.02,IDLE1
5.65,-0.88,8.33,0.3,-0.09,0.02,IDLE1
5.51,-0.8,8.44,0.28,-0.1,0.03,IDLE1
5.84,-0.37,7.87,0.27,-0.08,-0.02,IDLE1
6.15,0.19,7.76,0.26,-0.09,-0.02,IDLE1
5.92,-1.01,8.6,0.29,-0.11,0.02,IDLE1
5.3,-0.57,8.78,0.27,-0.09,0.03,IDLE1
5.6,-0.19,7.74,0.28,-0.06,-0.03,IDLE1
5.72,0.03,7.64,0.26,-0.07,-0.03,IDLE1
6.02,-1.12,8.34,0.28,-0.12,0.02,IDLE1
5.75,-0.49,8.64,0.27,-0.11,0.03,IDLE1
5.88,-0.21,8.01,0.29,-0.07,-0.02,IDLE1
5.66,-0.0,7.96,0.28,-0.07,-0.02,IDLE1
5.44,-1.24,8.62,0.26,-0.1,0.02,IDLE1
5.37,-0.42,8.28,0.27,-0.08,0.02,IDLE1
6.44,-0.21,7.5,0.3,-0.09,-0.02,IDLE1
6.22,-0.1,8.09,0.28,-0.1,-0.02,IDLE1
5.32,-1.13,9.03,0.25,-0.09,0.02,IDLE1
5.12,-0.09,8.34,0.27,-0.06,0.01,IDLE1
6.2,-0.44,7.49,0.3,-0.08,-0.02,IDLE1
6.21,-0.31,7.88,0.27,-0.11,-0.02,IDLE1
5.76,-1.03,8.76,0.24,-0.11,0.02,IDLE1
5.58,-0.04,8.36,0.28,-0.08,0.01,IDLE1
6.0,-0.42,7.84,0.31,-0.08,-0.01,IDLE1
5.62,-0.4,7.99,0.27,-0.08,-0.02,IDLE1
5.5,-0.88,8.42,0.23,-0.09,0.01,IDLE1
6.01,-0.07,7.92,0.29,-0.09,0.01,IDLE1
6.55,-0.5,7.91,0.31,-0.11,0.0,IDLE1
5.72,-0.45,8.51,0.27,-0.09,-0.02,IDLE1
5.09,-0.64,8.63,0.24,-0.06,0.01,IDLE1
5.6,-0.23,7.85,0.29,-0.08,0.01,IDLE1
6.45,-0.77,7.79,0.3,-0.12,0.02,IDLE1
6.04,-0.42,8.37,0.27,-0.1,-0.02,IDLE1
5.58,-0.45,8.64,0.24,-0.08,0.01,IDLE1
5.69,-0.29,8.26,0.3,-0.08,0.01,IDLE1
5.88,-0.7,8.07,0.3,-0.1,0.01,IDLE1
5.75,-0.55,7.93,0.26,-0.09,-0.02,IDLE1
5.83,-0.26,8.16,0.24,-0.08,-0.01,IDLE1
6.08,-0.47,8.28,0.3,-0.1,0.01,IDLE1
6.11,-0.7,8.35,0.3,-0.12,0.02,IDLE1
5.45,-0.48,8.28,0.27,-0.07,-0.03,IDLE1
5.32,-0.23,8.03,0.24,-0.06,-0.01,IDLE1
6.05,-0.58,7.88,0.29,-0.1,0.01,IDLE1
6.22,-0.65,8.34,0.3,-0.13,0.03,IDLE1
5.73,-0.47,8.42,0.27,-0.09,-0.02,IDLE1
5.42,-0.09,8.32,0.24,-0.07,-0.01,IDLE1
5.6,-0.56,8.16,0.29,-0.09,0.01,IDLE1
5.72,-0.71,8.14,0.29,-0.11,0.02,IDLE1
6.06,-0.47,7.94,0.27,-0.09,-0.02,IDLE1
5.97,0.09,8.1,0.25,-0.09,-0.01,IDLE1
